Date,Open,High,Low,Close*,Adj Close**,Volume
"Sep 26, 2012",5.53,5.68,5.50,5.51,5.51,7636000
"Sep 25, 2012",5.72,5.90,5.51,5.53,5.53,28402000
"Sep 24, 2012",5.90,6.21,5.88,6.13,6.13,6509500
"Sep 21, 2012",6.22,6.30,5.91,6.00,6.00,9350000
"Sep 20, 2012",6.19,6.30,6.14,6.18,6.18,4562000
"Sep 19, 2012",6.20,6.35,6.19,6.21,6.21,5242500
"Sep 18, 2012",6.38,6.38,6.14,6.27,6.27,8942500
"Sep 17, 2012",6.47,6.56,6.30,6.51,6.51,16064000
"Sep 14, 2012",6.00,6.13,5.93,6.08,6.08,7683000
"Sep 13, 2012",5.71,5.90,5.70,5.90,5.90,7423500
"Sep 12, 2012",5.58,5.72,5.56,5.66,5.66,5726000
"Sep 11, 2012",5.55,5.63,5.48,5.56,5.56,5074500
"Sep 10, 2012",5.84,5.87,5.46,5.47,5.47,7416500
"Sep 07, 2012",5.71,5.91,5.70,5.87,5.87,4766000
"Sep 06, 2012",5.60,5.78,5.58,5.71,5.71,4208500
"Sep 05, 2012",5.60,5.70,5.56,5.59,5.59,3196500
"Sep 04, 2012",5.70,5.80,5.58,5.63,5.63,3762500
"Aug 31, 2012",5.72,5.77,5.64,5.70,5.70,2699000
"Aug 30, 2012",5.72,5.75,5.62,5.68,5.68,3282000
"Aug 29, 2012",5.70,5.73,5.60,5.68,5.68,4194500
"Aug 28, 2012",5.68,5.88,5.60,5.74,5.74,7013500
"Aug 27, 2012",5.91,5.94,5.63,5.66,5.66,6752000
"Aug 24, 2012",6.01,6.05,5.88,5.90,5.90,7147000
"Aug 23, 2012",6.00,6.17,5.93,6.15,6.15,7355000
"Aug 22, 2012",5.80,6.01,5.80,5.99,5.99,3877500
"Aug 21, 2012",5.92,6.00,5.80,5.82,5.82,3808000
"Aug 20, 2012",6.03,6.08,5.82,5.90,5.90,5895500
"Aug 17, 2012",6.06,6.14,6.00,6.00,6.00,2541000
"Aug 16, 2012",5.91,6.08,5.90,6.06,6.06,3345000
"Aug 15, 2012",5.88,5.94,5.76,5.88,5.88,2627000
"Aug 14, 2012",6.15,6.23,5.85,5.88,5.88,3967000
"Aug 13, 2012",5.94,6.26,5.82,6.23,6.23,4350500
"Aug 10, 2012",5.86,5.99,5.86,5.99,5.99,3537000
"Aug 09, 2012",5.90,6.00,5.83,5.88,5.88,3363000
"Aug 08, 2012",5.98,6.00,5.72,5.82,5.82,6544500
"Aug 07, 2012",5.75,6.18,5.70,6.05,6.05,11936000
"Aug 06, 2012",5.51,5.74,5.51,5.65,5.65,7641000
"Aug 03, 2012",5.38,5.51,5.35,5.45,5.45,6047500
"Aug 02, 2012",5.37,5.37,5.10,5.22,5.22,6525500
"Aug 01, 2012",5.60,5.60,5.21,5.25,5.25,7961500
"Jul 31, 2012",5.51,5.59,5.47,5.48,5.48,7875500
"Jul 30, 2012",5.90,6.05,5.44,5.47,5.47,10326000
"Jul 27, 2012",5.74,5.93,5.62,5.90,5.90,8365000
"Jul 26, 2012",5.98,6.00,5.53,5.63,5.63,11311500
"Jul 25, 2012",5.98,6.00,5.75,5.79,5.79,14211000
"Jul 24, 2012",6.13,6.21,5.92,5.97,5.97,7501500
"Jul 23, 2012",6.21,6.26,6.12,6.13,6.13,6934000
"Jul 20, 2012",6.41,6.45,6.25,6.36,6.36,7842500
"Jul 19, 2012",6.54,6.63,6.41,6.45,6.45,7179500
"Jul 18, 2012",6.28,6.73,6.21,6.43,6.43,14409500
"Jul 17, 2012",7.00,7.04,6.48,6.67,6.67,12846500
"Jul 16, 2012",6.86,7.20,6.78,7.19,7.19,8720000
"Jul 13, 2012",6.59,6.88,6.57,6.85,6.85,6524000
"Jul 12, 2012",6.26,6.60,6.16,6.54,6.54,5628500
"Jul 11, 2012",6.31,6.34,6.20,6.30,6.30,3193000
"Jul 10, 2012",6.31,6.50,6.18,6.25,6.25,3792000
"Jul 09, 2012",6.19,6.37,6.13,6.30,6.30,4552500
"Jul 06, 2012",6.20,6.35,6.16,6.20,6.20,3922500
"Jul 05, 2012",6.16,6.33,6.16,6.25,6.25,6269000
"Jul 03, 2012",6.12,6.20,6.08,6.13,6.13,4735000
"Jul 02, 2012",6.27,6.36,6.04,6.08,6.08,6578000
"Jun 29, 2012",6.56,6.56,6.20,6.26,6.26,5629000
"Jun 28, 2012",6.38,6.42,6.12,6.28,6.28,4570500
"Jun 27, 2012",6.38,6.49,6.31,6.39,6.39,5236000
"Jun 26, 2012",6.41,6.47,6.28,6.32,6.32,13069500
"Jun 25, 2012",6.79,6.82,6.55,6.62,6.62,7492500
"Jun 22, 2012",6.52,6.80,6.49,6.76,6.76,15233000
"Jun 21, 2012",6.85,6.86,6.37,6.44,6.44,9459500
"Jun 20, 2012",6.70,6.90,6.64,6.76,6.76,17112000
"Jun 19, 2012",6.40,6.53,6.30,6.42,6.42,4555500
"Jun 18, 2012",5.99,6.47,5.90,6.37,6.37,6284000
"Jun 15, 2012",5.88,5.99,5.76,5.98,5.98,3234000
"Jun 14, 2012",6.04,6.13,5.72,5.88,5.88,4361000
"Jun 13, 2012",5.91,6.13,5.89,5.95,5.95,4220500
"Jun 12, 2012",5.85,5.97,5.76,5.93,5.93,2845000
"Jun 11, 2012",6.06,6.20,5.79,5.82,5.82,3180000
"Jun 08, 2012",5.77,6.04,5.63,6.02,6.02,4405500
"Jun 07, 2012",5.96,5.97,5.77,5.79,5.79,2460500
"Jun 06, 2012",5.64,5.89,5.63,5.84,5.84,4549500
"Jun 05, 2012",5.57,5.68,5.51,5.58,5.58,3154500
"Jun 04, 2012",5.61,5.68,5.42,5.58,5.58,5154500
"Jun 01, 2012",5.71,5.83,5.55,5.63,5.63,4429000
"May 31, 2012",6.01,6.06,5.75,5.90,5.90,5593500
"May 30, 2012",6.22,6.28,6.05,6.08,6.08,6536000
"May 29, 2012",6.00,6.39,6.00,6.34,6.34,8250000
"May 25, 2012",6.03,6.08,5.84,5.96,5.96,3785000
"May 24, 2012",6.25,6.25,5.94,6.06,6.06,5378000
"May 23, 2012",6.11,6.21,5.90,6.20,6.20,6102000
"May 22, 2012",6.02,6.27,6.00,6.16,6.16,11831000
"May 21, 2012",5.52,5.85,5.42,5.75,5.75,7376000
"May 18, 2012",5.67,5.69,5.37,5.51,5.51,8082500
"May 17, 2012",5.86,5.96,5.65,5.71,5.71,5745000
"May 16, 2012",5.92,6.04,5.78,5.84,5.84,6285500
"May 15, 2012",6.05,6.19,5.84,5.89,5.89,7928500
"May 14, 2012",6.38,6.43,6.01,6.01,6.01,6904500
"May 11, 2012",6.50,6.69,6.43,6.45,6.45,6106500
"May 10, 2012",6.59,6.94,6.48,6.59,6.59,27781500
"May 09, 2012",6.06,6.15,5.95,6.01,6.01,9739500
"May 08, 2012",6.50,6.55,5.87,6.04,6.04,15486000
"May 07, 2012",6.39,6.52,6.32,6.49,6.49,5790000
"May 04, 2012",6.46,6.49,6.28,6.37,6.37,6237500
"May 03, 2012",6.78,6.80,6.43,6.49,6.49,4206500
"May 02, 2012",6.70,6.88,6.68,6.79,6.79,2486500
"May 01, 2012",6.63,6.84,6.63,6.76,6.76,3295000
"Apr 30, 2012",6.65,6.67,6.52,6.63,6.63,2069500
"Apr 27, 2012",6.72,6.73,6.58,6.67,6.67,2955000
"Apr 26, 2012",6.59,6.70,6.58,6.70,6.70,2126500
"Apr 25, 2012",6.41,6.60,6.41,6.58,6.58,3561000
"Apr 24, 2012",6.36,6.44,6.20,6.36,6.36,3372500
"Apr 23, 2012",6.57,6.59,6.34,6.39,6.39,4454000
"Apr 20, 2012",6.63,6.75,6.59,6.63,6.63,4109000
"Apr 19, 2012",6.55,6.69,6.50,6.63,6.63,3874500
"Apr 18, 2012",6.42,6.55,6.31,6.53,6.53,4115500
"Apr 17, 2012",6.49,6.61,6.41,6.45,6.45,5577500
"Apr 16, 2012",6.68,6.74,6.42,6.45,6.45,5498000
"Apr 13, 2012",6.79,6.81,6.57,6.72,6.72,3248000
"Apr 12, 2012",6.75,6.90,6.58,6.69,6.69,5169500
"Apr 11, 2012",6.65,6.66,6.40,6.62,6.62,5527500
"Apr 10, 2012",6.63,6.77,6.42,6.49,6.49,9238500
"Apr 09, 2012",6.82,6.86,6.62,6.63,6.63,8278500
"Apr 05, 2012",7.02,7.09,6.88,6.90,6.90,7547000
"Apr 04, 2012",7.05,7.10,6.94,7.00,7.00,22409000
"Apr 03, 2012",7.34,7.69,7.33,7.60,7.60,5490500
"Apr 02, 2012",7.47,7.59,7.31,7.32,7.32,5143000
"Mar 30, 2012",7.50,7.59,7.34,7.45,7.45,4432000
"Mar 29, 2012",7.64,7.64,7.41,7.47,7.47,3982000
"Mar 28, 2012",7.56,7.69,7.42,7.57,7.57,4775000
"Mar 27, 2012",7.43,7.99,7.41,7.59,7.59,12696000
"Mar 26, 2012",7.12,7.62,7.01,7.48,7.48,15702500
"Mar 23, 2012",6.85,6.93,6.63,6.82,6.82,5853000
"Mar 22, 2012",6.99,7.03,6.86,6.88,6.88,2612000
"Mar 21, 2012",6.99,7.06,6.92,7.03,7.03,3036000
"Mar 20, 2012",7.00,7.04,6.91,6.99,6.99,2835000
"Mar 19, 2012",7.05,7.06,6.91,7.00,7.00,5078000
"Mar 16, 2012",6.98,7.18,6.97,7.06,7.06,3646500
"Mar 15, 2012",7.06,7.10,6.96,7.00,7.00,2858000
"Mar 14, 2012",7.20,7.20,6.96,7.06,7.06,4257500
"Mar 13, 2012",7.30,7.32,7.10,7.22,7.22,5008000
"Mar 12, 2012",6.94,7.26,6.92,7.20,7.20,9816500
"Mar 09, 2012",6.64,7.06,6.64,6.95,6.95,7767000
"Mar 08, 2012",6.62,6.70,6.61,6.61,6.61,3166500
"Mar 07, 2012",6.62,6.66,6.58,6.62,6.62,1824500
"Mar 06, 2012",6.65,6.66,6.52,6.62,6.62,2869000
"Mar 05, 2012",6.87,6.88,6.69,6.75,6.75,2335000
"Mar 02, 2012",6.88,6.90,6.74,6.81,6.81,2750000
"Mar 01, 2012",6.70,6.90,6.66,6.88,6.88,3517500
"Feb 29, 2012",6.76,6.82,6.63,6.68,6.68,2678500
"Feb 28, 2012",6.73,6.89,6.63,6.76,6.76,3061000
"Feb 27, 2012",6.68,6.80,6.60,6.72,6.72,3030000
"Feb 24, 2012",6.85,6.90,6.65,6.75,6.75,4799500
"Feb 23, 2012",6.80,6.99,6.71,6.91,6.91,4102000
"Feb 22, 2012",6.90,6.94,6.50,6.84,6.84,8273000
"Feb 21, 2012",6.97,6.97,6.76,6.90,6.90,5679000
"Feb 17, 2012",6.80,6.99,6.70,6.99,6.99,6883500
"Feb 16, 2012",6.70,6.90,6.51,6.84,6.84,11098500
"Feb 15, 2012",6.62,6.88,6.45,6.72,6.72,13809000
"Feb 14, 2012",6.35,6.76,6.28,6.63,6.63,9054000
"Feb 13, 2012",6.31,6.41,6.18,6.30,6.30,5789500
"Feb 10, 2012",6.45,6.45,5.97,6.22,6.22,9371000
"Feb 09, 2012",6.40,6.58,6.29,6.52,6.52,6385500
"Feb 08, 2012",6.32,6.40,6.26,6.39,6.39,3118500
"Feb 07, 2012",6.36,6.36,6.16,6.32,6.32,5108000
"Feb 06, 2012",6.22,6.38,6.21,6.36,6.36,3260500
"Feb 03, 2012",6.08,6.27,6.05,6.23,6.23,3822500
"Feb 02, 2012",5.94,6.18,5.92,6.05,6.05,4028500
"Feb 01, 2012",5.81,5.94,5.80,5.92,5.92,2616000
"Jan 31, 2012",5.98,6.00,5.77,5.81,5.81,4782000
"Jan 30, 2012",5.90,5.92,5.71,5.91,5.91,3645000
"Jan 27, 2012",5.70,5.94,5.70,5.87,5.87,3742000
"Jan 26, 2012",5.61,5.92,5.60,5.79,5.79,6355500
"Jan 25, 2012",5.45,5.60,5.41,5.59,5.59,3056000
"Jan 24, 2012",5.33,5.54,5.29,5.48,5.48,4290000
"Jan 23, 2012",5.36,5.44,5.32,5.35,5.35,2973000
"Jan 20, 2012",5.38,5.40,5.28,5.32,5.32,3311500
"Jan 19, 2012",5.44,5.55,5.32,5.35,5.35,6231500
"Jan 18, 2012",5.34,5.38,5.25,5.36,5.36,6301000
"Jan 17, 2012",5.32,5.47,5.28,5.32,5.32,23258000
"Jan 13, 2012",5.68,5.70,4.53,4.56,4.56,27502000
"Jan 12, 2012",5.70,5.72,5.56,5.65,5.65,3646500
"Jan 11, 2012",5.52,5.68,5.46,5.65,5.65,3361500
"Jan 10, 2012",5.49,5.55,5.45,5.52,5.52,3359000
"Jan 09, 2012",5.40,5.50,5.22,5.45,5.45,4485000
"Jan 06, 2012",5.44,5.56,5.28,5.38,5.38,4931500
"Jan 05, 2012",5.55,5.59,5.37,5.42,5.42,5027500
"Jan 04, 2012",5.64,5.73,5.50,5.54,5.54,3150500
"Jan 03, 2012",5.79,5.90,5.53,5.62,5.62,4640500
"Dec 30, 2011",5.70,5.80,5.65,5.71,5.71,1699000
"Dec 29, 2011",5.72,5.87,5.71,5.75,5.75,2441000
"Dec 28, 2011",5.80,5.85,5.61,5.70,5.70,2876000
"Dec 27, 2011",5.53,5.75,5.53,5.71,5.71,3887500
"Dec 23, 2011",5.60,5.60,5.50,5.58,5.58,2957000
"Dec 22, 2011",5.52,5.61,5.46,5.55,5.55,5047000
"Dec 21, 2011",5.58,5.61,5.21,5.51,5.51,8527500
"Dec 20, 2011",5.61,5.69,5.54,5.58,5.58,4216500
"Dec 19, 2011",5.62,5.70,5.47,5.55,5.55,4935000
"Dec 16, 2011",5.76,5.79,5.60,5.60,5.60,5148500
"Dec 15, 2011",5.73,5.83,5.62,5.72,5.72,3501500
"Dec 14, 2011",5.90,5.94,5.60,5.71,5.71,5819500
"Dec 13, 2011",6.11,6.19,5.78,5.89,5.89,4970500
"Dec 12, 2011",6.09,6.12,6.00,6.08,6.08,3793500
"Dec 09, 2011",6.11,6.22,6.06,6.21,6.21,6197500
"Dec 08, 2011",6.17,6.33,5.92,6.18,6.18,16529000
"Dec 07, 2011",6.93,6.98,6.76,6.84,6.84,3371500
"Dec 06, 2011",6.84,7.00,6.81,6.97,6.97,4759000
"Dec 05, 2011",6.71,7.00,6.69,6.88,6.88,5800500
"Dec 02, 2011",6.57,6.74,6.48,6.66,6.66,4014000
"Dec 01, 2011",6.51,6.80,6.40,6.52,6.52,5151000
"Nov 30, 2011",6.50,6.59,6.44,6.55,6.55,3801500
"Nov 29, 2011",6.50,6.61,6.33,6.35,6.35,2955500
"Nov 28, 2011",6.40,6.66,6.36,6.51,6.51,3406000
"Nov 25, 2011",6.31,6.48,6.22,6.33,6.33,1198000
"Nov 23, 2011",6.35,6.41,6.25,6.29,6.29,2259000
"Nov 22, 2011",6.35,6.56,6.21,6.41,6.41,3663000
"Nov 21, 2011",6.49,6.49,6.21,6.35,6.35,5158000
"Nov 18, 2011",6.73,6.82,6.51,6.52,6.52,4514000
"Nov 17, 2011",6.90,6.98,6.64,6.74,6.74,6746500
"Nov 16, 2011",6.70,7.00,6.68,6.99,6.99,9166000
"Nov 15, 2011",6.58,6.88,6.55,6.79,6.79,4455000
"Nov 14, 2011",6.60,6.71,6.52,6.64,6.64,6628500
"Nov 11, 2011",6.38,6.90,6.11,6.73,6.73,19341500
"Nov 10, 2011",6.19,6.30,6.13,6.27,6.27,3736500
"Nov 09, 2011",6.17,6.30,6.06,6.18,6.18,4768500
"Nov 08, 2011",6.27,6.40,6.14,6.37,6.37,5839500
"Nov 07, 2011",6.33,6.40,6.15,6.25,6.25,6331500
"Nov 04, 2011",6.29,6.48,6.10,6.46,6.46,15164500
"Nov 03, 2011",6.00,6.50,5.91,6.49,6.49,12548500
"Nov 02, 2011",5.80,5.85,5.65,5.74,5.74,4376500
"Nov 01, 2011",5.68,5.78,5.60,5.78,5.78,3176000
"Oct 31, 2011",5.90,5.90,5.75,5.87,5.87,5670000
"Oct 28, 2011",5.70,6.00,5.60,5.97,5.97,6320000
"Oct 27, 2011",5.67,5.79,5.62,5.75,5.75,4347000
"Oct 26, 2011",5.64,5.67,5.48,5.60,5.60,2552500
"Oct 25, 2011",5.65,5.77,5.56,5.65,5.65,3272000
"Oct 24, 2011",5.57,5.78,5.55,5.71,5.71,4703000
"Oct 21, 2011",5.48,5.66,5.40,5.61,5.61,5713000
"Oct 20, 2011",5.49,5.49,5.40,5.47,5.47,4998500
"Oct 19, 2011",5.60,5.61,5.46,5.51,5.51,3964500
"Oct 18, 2011",5.46,5.69,5.34,5.67,5.67,4998500
"Oct 17, 2011",5.57,5.60,5.45,5.48,5.48,3772500
"Oct 14, 2011",5.60,5.71,5.45,5.61,5.61,7002500
"Oct 13, 2011",5.53,5.69,5.49,5.59,5.59,5217500
"Oct 12, 2011",5.45,5.60,5.44,5.56,5.56,5617000
"Oct 11, 2011",5.50,5.55,5.42,5.52,5.52,2878500
"Oct 10, 2011",5.46,5.64,5.40,5.58,5.58,4617500
"Oct 07, 2011",5.40,5.52,5.21,5.40,5.40,6558000
"Oct 06, 2011",5.07,5.52,5.00,5.39,5.39,8845500
"Oct 05, 2011",4.81,5.17,4.67,5.07,5.07,6147500
"Oct 04, 2011",4.66,4.86,4.59,4.73,4.73,6001500
"Oct 03, 2011",4.99,5.00,4.65,4.75,4.75,5116000
"Sep 30, 2011",4.96,4.98,4.70,4.88,4.88,6680500
"Sep 29, 2011",5.14,5.16,4.71,4.82,4.82,4648000
"Sep 28, 2011",5.20,5.30,4.90,4.92,4.92,3616500
"Sep 27, 2011",5.20,5.40,5.11,5.24,5.24,3372500
"Sep 26, 2011",5.30,5.30,4.98,5.10,5.10,4674000
"Sep 23, 2011",5.10,5.32,5.07,5.28,5.28,5782000
"Sep 22, 2011",5.13,5.22,4.98,5.13,5.13,3879000
"Sep 21, 2011",5.19,5.39,5.14,5.17,5.17,4938000
"Sep 20, 2011",5.20,5.32,5.13,5.20,5.20,5902000
"Sep 19, 2011",4.99,5.16,4.76,5.15,5.15,5787000
"Sep 16, 2011",4.96,5.17,4.90,5.16,5.16,7085500
"Sep 15, 2011",4.92,4.99,4.87,4.96,4.96,2813000
"Sep 14, 2011",4.85,4.97,4.76,4.87,4.87,4154000
"Sep 13, 2011",4.60,4.82,4.55,4.82,4.82,3632500
"Sep 12, 2011",4.50,4.66,4.49,4.58,4.58,2833000
"Sep 09, 2011",4.67,4.71,4.51,4.59,4.59,3346500
"Sep 08, 2011",4.72,4.81,4.66,4.72,4.72,2528500
"Sep 07, 2011",4.68,4.80,4.66,4.77,4.77,2296000
"Sep 06, 2011",4.50,4.64,4.46,4.59,4.59,4049000
"Sep 02, 2011",4.73,4.80,4.54,4.61,4.61,3849500
"Sep 01, 2011",4.93,4.97,4.77,4.80,4.80,4240500
"Aug 31, 2011",4.96,5.10,4.86,4.95,4.95,4119000
"Aug 30, 2011",4.90,4.95,4.82,4.93,4.93,1831000
"Aug 29, 2011",4.84,4.97,4.80,4.94,4.94,4017000
"Aug 26, 2011",4.54,4.79,4.41,4.75,4.75,3809000
"Aug 25, 2011",4.77,4.77,4.58,4.62,4.62,3399000
"Aug 24, 2011",4.62,4.79,4.57,4.77,4.77,3421500
"Aug 23, 2011",4.39,4.62,4.30,4.59,4.59,4345000
"Aug 22, 2011",4.62,4.76,4.34,4.39,4.39,4930500
"Aug 19, 2011",4.77,4.84,4.40,4.46,4.46,6876500
"Aug 18, 2011",5.00,5.03,4.69,4.85,4.85,5283000
"Aug 17, 2011",5.28,5.33,5.10,5.17,5.17,3218500
"Aug 16, 2011",5.23,5.31,5.17,5.22,5.22,2688500
"Aug 15, 2011",5.32,5.35,5.19,5.25,5.25,3693000
"Aug 12, 2011",5.12,5.43,5.07,5.26,5.26,5045500
"Aug 11, 2011",4.81,5.15,4.80,5.06,5.06,4182500
"Aug 10, 2011",5.09,5.09,4.73,4.76,4.76,7821000
"Aug 09, 2011",4.83,5.09,4.74,5.01,5.01,6667000
"Aug 08, 2011",4.62,4.89,4.62,4.73,4.73,13042500
"Aug 05, 2011",5.00,5.08,4.57,4.85,4.85,9822000
"Aug 04, 2011",5.30,5.38,4.93,4.95,4.95,15322500
"Aug 03, 2011",5.50,5.57,5.27,5.44,5.44,8972500
"Aug 02, 2011",5.74,5.84,5.45,5.47,5.47,7747000
"Aug 01, 2011",5.73,5.80,5.64,5.75,5.75,5824500
"Jul 29, 2011",5.56,5.68,5.50,5.63,5.63,4741000
"Jul 28, 2011",5.52,5.71,5.51,5.63,5.63,4693500
"Jul 27, 2011",5.70,5.70,5.50,5.53,5.53,4792500
"Jul 26, 2011",5.66,5.75,5.59,5.60,5.60,3803000
"Jul 25, 2011",5.80,5.85,5.69,5.70,5.70,3366500
"Jul 22, 2011",5.74,5.91,5.71,5.86,5.86,2917500
"Jul 21, 2011",5.78,5.83,5.62,5.74,5.74,5057500
"Jul 20, 2011",5.60,6.09,5.56,5.74,5.74,15241500
"Jul 19, 2011",5.52,5.62,5.51,5.58,5.58,5130500
"Jul 18, 2011",5.47,5.49,5.33,5.45,5.45,4259500
"Jul 15, 2011",5.56,5.57,5.48,5.52,5.52,3545000
"Jul 14, 2011",5.71,5.79,5.45,5.52,5.52,5795000
"Jul 13, 2011",5.69,5.81,5.58,5.73,5.73,5330000
"Jul 12, 2011",5.67,5.82,5.60,5.63,5.63,5227000
"Jul 11, 2011",5.68,5.71,5.60,5.67,5.67,4879000
"Jul 08, 2011",5.98,5.98,5.72,5.76,5.76,6203000
"Jul 07, 2011",5.83,6.00,5.80,5.95,5.95,6639500
"Jul 06, 2011",5.83,5.83,5.71,5.79,5.79,4634500
"Jul 05, 2011",5.80,5.90,5.74,5.83,5.83,4980000
"Jul 01, 2011",5.81,5.92,5.76,5.80,5.80,4274500
"Jun 30, 2011",5.70,5.87,5.68,5.83,5.83,4733500
"Jun 29, 2011",5.70,5.82,5.61,5.66,5.66,7309000
"Jun 28, 2011",5.56,5.65,5.53,5.62,5.62,4446000
"Jun 27, 2011",5.55,5.66,5.46,5.49,5.49,9047000
"Jun 24, 2011",5.53,5.59,5.45,5.51,5.51,18042500
"Jun 23, 2011",5.44,5.54,5.24,5.54,5.54,5850000
"Jun 22, 2011",5.47,5.65,5.42,5.44,5.44,7378000
"Jun 21, 2011",5.25,5.55,5.20,5.51,5.51,7480000
"Jun 20, 2011",5.26,5.29,5.10,5.20,5.20,7689000
"Jun 17, 2011",5.37,5.54,5.23,5.30,5.30,8570000
"Jun 16, 2011",5.53,5.60,5.15,5.30,5.30,9211000
"Jun 15, 2011",5.69,5.69,5.41,5.46,5.46,6725000
"Jun 14, 2011",5.71,5.94,5.70,5.72,5.72,7867000
"Jun 13, 2011",5.61,5.78,5.58,5.69,5.69,8567000
"Jun 10, 2011",5.50,5.66,5.47,5.57,5.57,7833000
"Jun 09, 2011",5.49,5.62,5.42,5.52,5.52,8016000
"Jun 08, 2011",5.69,5.72,5.40,5.42,5.42,8479500
"Jun 07, 2011",5.79,5.88,5.65,5.67,5.67,6110500
"Jun 06, 2011",6.02,6.03,5.65,5.74,5.74,11655500
"Jun 03, 2011",5.99,6.30,5.90,6.03,6.03,31046000
"Jun 02, 2011",5.70,5.86,5.70,5.75,5.75,4931500
"Jun 01, 2011",6.00,6.02,5.68,5.70,5.70,7649500
"May 31, 2011",5.94,6.06,5.91,6.03,6.03,16452500
"May 27, 2011",5.91,5.93,5.76,5.91,5.91,8435500
"May 26, 2011",5.76,5.95,5.62,5.90,5.90,16684500
"May 25, 2011",5.38,5.80,5.23,5.80,5.80,23465500
"May 24, 2011",5.40,5.50,5.32,5.34,5.34,3068500
"May 23, 2011",5.52,5.52,5.32,5.36,5.36,4318000
"May 20, 2011",5.65,5.66,5.47,5.59,5.59,4212500
"May 19, 2011",5.41,5.69,5.32,5.64,5.64,13275500
"May 18, 2011",5.22,5.29,5.10,5.27,5.27,3647500
"May 17, 2011",5.40,5.40,5.14,5.19,5.19,6171000
"May 16, 2011",5.60,5.60,5.31,5.32,5.32,3778500
"May 13, 2011",5.60,5.64,5.46,5.51,5.51,3307500
"May 12, 2011",5.41,5.55,5.33,5.53,5.53,3140000
"May 11, 2011",5.64,5.66,5.38,5.41,5.41,4812500
"May 10, 2011",5.65,5.79,5.58,5.67,5.67,7676500
"May 09, 2011",5.40,5.60,5.37,5.58,5.58,4582000
"May 06, 2011",5.38,5.54,5.32,5.42,5.42,4908500
"May 05, 2011",5.44,5.49,5.23,5.29,5.29,6092500
"May 04, 2011",5.36,5.40,5.15,5.34,5.34,5222500
"May 03, 2011",5.48,5.48,5.30,5.37,5.37,4569500
"May 02, 2011",5.52,5.56,5.41,5.49,5.49,3923000
"Apr 29, 2011",5.54,5.57,5.48,5.52,5.52,3630000
"Apr 28, 2011",5.41,5.54,5.34,5.53,5.53,8000000
"Apr 27, 2011",5.39,5.47,5.33,5.42,5.42,4984500
"Apr 26, 2011",5.33,5.45,5.26,5.39,5.39,7000000
"Apr 25, 2011",5.34,5.35,5.19,5.28,5.28,4004500
"Apr 21, 2011",5.17,5.40,5.12,5.35,5.35,6930500
"Apr 20, 2011",5.14,5.22,5.06,5.15,5.15,4186000
"Apr 19, 2011",5.05,5.05,4.93,5.03,5.03,2743500
"Apr 18, 2011",5.03,5.12,4.87,5.01,5.01,5169500
"Apr 15, 2011",5.13,5.24,5.08,5.12,5.12,4717500
"Apr 14, 2011",4.97,5.06,4.84,5.03,5.03,4917000
"Apr 13, 2011",5.03,5.14,4.96,4.99,4.99,6057500
"Apr 12, 2011",5.02,5.04,4.86,4.93,4.93,6787000
"Apr 11, 2011",5.29,5.31,5.00,5.05,5.05,6847000
"Apr 08, 2011",5.52,5.52,5.27,5.30,5.30,9732000
"Apr 07, 2011",5.37,5.59,5.29,5.45,5.45,14051500
"Apr 06, 2011",5.40,5.40,5.16,5.30,5.30,6441500
"Apr 05, 2011",5.18,5.40,5.14,5.34,5.34,15904500
"Apr 04, 2011",5.37,5.40,5.05,5.17,5.17,13046500
"Apr 01, 2011",5.49,5.64,5.31,5.33,5.33,14324000
"Mar 31, 2011",5.31,5.74,5.30,5.55,5.55,57589000
"Mar 30, 2011",4.82,4.90,4.60,4.74,4.74,6116500
"Mar 29, 2011",4.66,4.80,4.64,4.78,4.78,3777000
"Mar 28, 2011",4.54,4.71,4.51,4.65,4.65,5290500
"Mar 25, 2011",4.49,4.60,4.48,4.55,4.55,2840000
"Mar 24, 2011",4.43,4.48,4.40,4.47,4.47,2311000
"Mar 23, 2011",4.42,4.45,4.35,4.44,4.44,2114000
"Mar 22, 2011",4.55,4.57,4.40,4.44,4.44,2914500
"Mar 21, 2011",4.61,4.61,4.51,4.55,4.55,2058500
"Mar 18, 2011",4.64,4.64,4.50,4.59,4.59,3439500
"Mar 17, 2011",4.65,4.69,4.53,4.56,4.56,4613000
"Mar 16, 2011",4.57,4.65,4.54,4.56,4.56,5848500
"Mar 15, 2011",4.44,4.59,4.36,4.59,4.59,6594000
"Mar 14, 2011",4.76,4.80,4.64,4.65,4.65,5830000
"Mar 11, 2011",4.77,4.85,4.71,4.81,4.81,4654000
"Mar 10, 2011",4.89,4.90,4.75,4.80,4.80,5085000
"Mar 09, 2011",4.93,5.00,4.85,4.94,4.94,4624000
"Mar 08, 2011",4.92,4.99,4.80,4.93,4.93,6999500
"Mar 07, 2011",4.99,5.08,4.94,4.99,4.99,10168000
"Mar 04, 2011",4.90,5.00,4.76,4.99,4.99,7900500
"Mar 03, 2011",4.90,4.96,4.81,4.87,4.87,3201000
"Mar 02, 2011",4.76,4.86,4.75,4.80,4.80,3316500
"Mar 01, 2011",4.81,4.86,4.74,4.79,4.79,5532000
"Feb 28, 2011",4.75,4.82,4.70,4.78,4.78,5256000
"Feb 25, 2011",4.56,4.77,4.54,4.72,4.72,6731500
